ITEM ID;GROUP;SUBGROUP;TIER;ENCHANTMENT;REQUIREMENT 1;AMT 1;REQUIREMENT 2;AMT 2;REQUIREMENT 3;AMT 3;;;;;;
T5_BACKPACK_GATHERER_HIDE@2;gatherergear;hidegatherer_backpack;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;;;;;;;;
T5_BACKPACK_GATHERER_HIDE@3;gatherergear;hidegatherer_backpack;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;;;;;;;;
T6_BACKPACK_GATHERER_HIDE;gatherergear;hidegatherer_backpack;6;0;T6_CLOTH;4;T6_LEATHER;4;;;;;;;;
T6_BACKPACK_GATHERER_HIDE@1;gatherergear;hidegatherer_backpack;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;;;;;;;;
T6_BACKPACK_GATHERER_HIDE@2;gatherergear;hidegatherer_backpack;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;;;;;;;;
T6_BACKPACK_GATHERER_HIDE@3;gatherergear;hidegatherer_backpack;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;;;;;;;;
T7_BACKPACK_GATHERER_HIDE;gatherergear;hidegatherer_backpack;7;0;T7_CLOTH;4;T7_LEATHER;4;;;;;;;;
T7_BACKPACK_GATHERER_HIDE@1;gatherergear;hidegatherer_backpack;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;;;;;;;;
T7_BACKPACK_GATHERER_HIDE@2;gatherergear;hidegatherer_backpack;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;;;;;;;;
T7_BACKPACK_GATHERER_HIDE@3;gatherergear;hidegatherer_backpack;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;;;;;;;;
T8_BACKPACK_GATHERER_HIDE;gatherergear;hidegatherer_backpack;8;0;T8_CLOTH;4;T8_LEATHER;4;;;;;;;;
T8_BACKPACK_GATHERER_HIDE@1;gatherergear;hidegatherer_backpack;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;;;;;;;;
T8_BACKPACK_GATHERER_HIDE@2;gatherergear;hidegatherer_backpack;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;;;;;;;;
T8_BACKPACK_GATHERER_HIDE@3;gatherergear;hidegatherer_backpack;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;;;;;;;;
T4_HEAD_GATHERER_ORE;gatherergear;oregatherer_helmet;4;0;T4_METALBAR;8;;;;;;;;;;
T4_HEAD_GATHERER_ORE@1;gatherergear;oregatherer_helmet;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_HEAD_GATHERER_ORE@2;gatherergear;oregatherer_helmet;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_HEAD_GATHERER_ORE@3;gatherergear;oregatherer_helmet;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_HEAD_GATHERER_ORE;gatherergear;oregatherer_helmet;5;0;T5_METALBAR;8;;;;;;;;;;
T5_HEAD_GATHERER_ORE@1;gatherergear;oregatherer_helmet;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_HEAD_GATHERER_ORE@2;gatherergear;oregatherer_helmet;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_HEAD_GATHERER_ORE@3;gatherergear;oregatherer_helmet;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_HEAD_GATHERER_ORE;gatherergear;oregatherer_helmet;6;0;T6_METALBAR;8;;;;;;;;;;
T6_HEAD_GATHERER_ORE@1;gatherergear;oregatherer_helmet;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_HEAD_GATHERER_ORE@2;gatherergear;oregatherer_helmet;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_HEAD_GATHERER_ORE@3;gatherergear;oregatherer_helmet;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_HEAD_GATHERER_ORE;gatherergear;oregatherer_helmet;7;0;T7_METALBAR;8;;;;;;;;;;
T7_HEAD_GATHERER_ORE@1;gatherergear;oregatherer_helmet;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_HEAD_GATHERER_ORE@2;gatherergear;oregatherer_helmet;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_HEAD_GATHERER_ORE@3;gatherergear;oregatherer_helmet;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_HEAD_GATHERER_ORE;gatherergear;oregatherer_helmet;8;0;T8_METALBAR;8;;;;;;;;;;
T8_HEAD_GATHERER_ORE@1;gatherergear;oregatherer_helmet;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_HEAD_GATHERER_ORE@2;gatherergear;oregatherer_helmet;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_HEAD_GATHERER_ORE@3;gatherergear;oregatherer_helmet;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_ARMOR_GATHERER_ORE;gatherergear;oregatherer_armor;4;0;T4_METALBAR;8;;;;;;;;;;
T4_ARMOR_GATHERER_ORE@1;gatherergear;oregatherer_armor;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_ARMOR_GATHERER_ORE@2;gatherergear;oregatherer_armor;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_ARMOR_GATHERER_ORE@3;gatherergear;oregatherer_armor;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_ARMOR_GATHERER_ORE;gatherergear;oregatherer_armor;5;0;T5_METALBAR;8;;;;;;;;;;
T5_ARMOR_GATHERER_ORE@1;gatherergear;oregatherer_armor;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_ARMOR_GATHERER_ORE@2;gatherergear;oregatherer_armor;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_ARMOR_GATHERER_ORE@3;gatherergear;oregatherer_armor;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_ARMOR_GATHERER_ORE;gatherergear;oregatherer_armor;6;0;T6_METALBAR;8;;;;;;;;;;
T6_ARMOR_GATHERER_ORE@1;gatherergear;oregatherer_armor;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_ARMOR_GATHERER_ORE@2;gatherergear;oregatherer_armor;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_ARMOR_GATHERER_ORE@3;gatherergear;oregatherer_armor;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_ARMOR_GATHERER_ORE;gatherergear;oregatherer_armor;7;0;T7_METALBAR;8;;;;;;;;;;
T7_ARMOR_GATHERER_ORE@1;gatherergear;oregatherer_armor;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_ARMOR_GATHERER_ORE@2;gatherergear;oregatherer_armor;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_ARMOR_GATHERER_ORE@3;gatherergear;oregatherer_armor;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_ARMOR_GATHERER_ORE;gatherergear;oregatherer_armor;8;0;T8_METALBAR;8;;;;;;;;;;
T8_ARMOR_GATHERER_ORE@1;gatherergear;oregatherer_armor;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_ARMOR_GATHERER_ORE@2;gatherergear;oregatherer_armor;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_ARMOR_GATHERER_ORE@3;gatherergear;oregatherer_armor;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_SHOES_GATHERER_ORE;gatherergear;oregatherer_shoes;4;0;T4_METALBAR;8;;;;;;;;;;
T4_SHOES_GATHERER_ORE@1;gatherergear;oregatherer_shoes;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_SHOES_GATHERER_ORE@2;gatherergear;oregatherer_shoes;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_SHOES_GATHERER_ORE@3;gatherergear;oregatherer_shoes;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_SHOES_GATHERER_ORE;gatherergear;oregatherer_shoes;5;0;T5_METALBAR;8;;;;;;;;;;
T5_SHOES_GATHERER_ORE@1;gatherergear;oregatherer_shoes;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_SHOES_GATHERER_ORE@2;gatherergear;oregatherer_shoes;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_SHOES_GATHERER_ORE@3;gatherergear;oregatherer_shoes;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_SHOES_GATHERER_ORE;gatherergear;oregatherer_shoes;6;0;T6_METALBAR;8;;;;;;;;;;
T6_SHOES_GATHERER_ORE@1;gatherergear;oregatherer_shoes;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_SHOES_GATHERER_ORE@2;gatherergear;oregatherer_shoes;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_SHOES_GATHERER_ORE@3;gatherergear;oregatherer_shoes;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_SHOES_GATHERER_ORE;gatherergear;oregatherer_shoes;7;0;T7_METALBAR;8;;;;;;;;;;
T7_SHOES_GATHERER_ORE@1;gatherergear;oregatherer_shoes;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_SHOES_GATHERER_ORE@2;gatherergear;oregatherer_shoes;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_SHOES_GATHERER_ORE@3;gatherergear;oregatherer_shoes;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_SHOES_GATHERER_ORE;gatherergear;oregatherer_shoes;8;0;T8_METALBAR;8;;;;;;;;;;
T8_SHOES_GATHERER_ORE@1;gatherergear;oregatherer_shoes;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_SHOES_GATHERER_ORE@2;gatherergear;oregatherer_shoes;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_SHOES_GATHERER_ORE@3;gatherergear;oregatherer_shoes;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_BACKPACK_GATHERER_ORE;gatherergear;oregatherer_backpack;4;0;T4_CLOTH;4;T4_LEATHER;4;;;;;;;;
T4_BACKPACK_GATHERER_ORE@1;gatherergear;oregatherer_backpack;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;;;;;;;;
T4_BACKPACK_GATHERER_ORE@2;gatherergear;oregatherer_backpack;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;;;;;;;;
T4_BACKPACK_GATHERER_ORE@3;gatherergear;oregatherer_backpack;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;;;;;;;;
T5_BACKPACK_GATHERER_ORE;gatherergear;oregatherer_backpack;5;0;T5_CLOTH;4;T5_LEATHER;4;;;;;;;;
T5_BACKPACK_GATHERER_ORE@1;gatherergear;oregatherer_backpack;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;;;;;;;;
T5_BACKPACK_GATHERER_ORE@2;gatherergear;oregatherer_backpack;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;;;;;;;;
T5_BACKPACK_GATHERER_ORE@3;gatherergear;oregatherer_backpack;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;;;;;;;;
T6_BACKPACK_GATHERER_ORE;gatherergear;oregatherer_backpack;6;0;T6_CLOTH;4;T6_LEATHER;4;;;;;;;;
T6_BACKPACK_GATHERER_ORE@1;gatherergear;oregatherer_backpack;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;;;;;;;;
T6_BACKPACK_GATHERER_ORE@2;gatherergear;oregatherer_backpack;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;;;;;;;;
T6_BACKPACK_GATHERER_ORE@3;gatherergear;oregatherer_backpack;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;;;;;;;;
T7_BACKPACK_GATHERER_ORE;gatherergear;oregatherer_backpack;7;0;T7_CLOTH;4;T7_LEATHER;4;;;;;;;;
T7_BACKPACK_GATHERER_ORE@1;gatherergear;oregatherer_backpack;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;;;;;;;;
T7_BACKPACK_GATHERER_ORE@2;gatherergear;oregatherer_backpack;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;;;;;;;;
T7_BACKPACK_GATHERER_ORE@3;gatherergear;oregatherer_backpack;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;;;;;;;;
T8_BACKPACK_GATHERER_ORE;gatherergear;oregatherer_backpack;8;0;T8_CLOTH;4;T8_LEATHER;4;;;;;;;;
T8_BACKPACK_GATHERER_ORE@1;gatherergear;oregatherer_backpack;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;;;;;;;;
T8_BACKPACK_GATHERER_ORE@2;gatherergear;oregatherer_backpack;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;;;;;;;;
T8_BACKPACK_GATHERER_ORE@3;gatherergear;oregatherer_backpack;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;;;;;;;;
T4_HEAD_GATHERER_ROCK;gatherergear;rockgatherer_helmet;4;0;T4_METALBAR;8;;;;;;;;;;
T4_HEAD_GATHERER_ROCK@1;gatherergear;rockgatherer_helmet;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_HEAD_GATHERER_ROCK@2;gatherergear;rockgatherer_helmet;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_HEAD_GATHERER_ROCK@3;gatherergear;rockgatherer_helmet;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_HEAD_GATHERER_ROCK;gatherergear;rockgatherer_helmet;5;0;T5_METALBAR;8;;;;;;;;;;
T5_HEAD_GATHERER_ROCK@1;gatherergear;rockgatherer_helmet;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_HEAD_GATHERER_ROCK@2;gatherergear;rockgatherer_helmet;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_HEAD_GATHERER_ROCK@3;gatherergear;rockgatherer_helmet;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_HEAD_GATHERER_ROCK;gatherergear;rockgatherer_helmet;6;0;T6_METALBAR;8;;;;;;;;;;
T6_HEAD_GATHERER_ROCK@1;gatherergear;rockgatherer_helmet;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_HEAD_GATHERER_ROCK@2;gatherergear;rockgatherer_helmet;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_HEAD_GATHERER_ROCK@3;gatherergear;rockgatherer_helmet;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_HEAD_GATHERER_ROCK;gatherergear;rockgatherer_helmet;7;0;T7_METALBAR;8;;;;;;;;;;
T7_HEAD_GATHERER_ROCK@1;gatherergear;rockgatherer_helmet;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_HEAD_GATHERER_ROCK@2;gatherergear;rockgatherer_helmet;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_HEAD_GATHERER_ROCK@3;gatherergear;rockgatherer_helmet;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_HEAD_GATHERER_ROCK;gatherergear;rockgatherer_helmet;8;0;T8_METALBAR;8;;;;;;;;;;
T8_HEAD_GATHERER_ROCK@1;gatherergear;rockgatherer_helmet;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_HEAD_GATHERER_ROCK@2;gatherergear;rockgatherer_helmet;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_HEAD_GATHERER_ROCK@3;gatherergear;rockgatherer_helmet;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_ARMOR_GATHERER_ROCK;gatherergear;rockgatherer_armor;4;0;T4_METALBAR;8;;;;;;;;;;
T4_ARMOR_GATHERER_ROCK@1;gatherergear;rockgatherer_armor;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_ARMOR_GATHERER_ROCK@2;gatherergear;rockgatherer_armor;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_ARMOR_GATHERER_ROCK@3;gatherergear;rockgatherer_armor;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_ARMOR_GATHERER_ROCK;gatherergear;rockgatherer_armor;5;0;T5_METALBAR;8;;;;;;;;;;
T5_ARMOR_GATHERER_ROCK@1;gatherergear;rockgatherer_armor;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_ARMOR_GATHERER_ROCK@2;gatherergear;rockgatherer_armor;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_ARMOR_GATHERER_ROCK@3;gatherergear;rockgatherer_armor;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_ARMOR_GATHERER_ROCK;gatherergear;rockgatherer_armor;6;0;T6_METALBAR;8;;;;;;;;;;
T6_ARMOR_GATHERER_ROCK@1;gatherergear;rockgatherer_armor;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_ARMOR_GATHERER_ROCK@2;gatherergear;rockgatherer_armor;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_ARMOR_GATHERER_ROCK@3;gatherergear;rockgatherer_armor;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_ARMOR_GATHERER_ROCK;gatherergear;rockgatherer_armor;7;0;T7_METALBAR;8;;;;;;;;;;
T7_ARMOR_GATHERER_ROCK@1;gatherergear;rockgatherer_armor;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_ARMOR_GATHERER_ROCK@2;gatherergear;rockgatherer_armor;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_ARMOR_GATHERER_ROCK@3;gatherergear;rockgatherer_armor;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_ARMOR_GATHERER_ROCK;gatherergear;rockgatherer_armor;8;0;T8_METALBAR;8;;;;;;;;;;
T8_ARMOR_GATHERER_ROCK@1;gatherergear;rockgatherer_armor;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_ARMOR_GATHERER_ROCK@2;gatherergear;rockgatherer_armor;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_ARMOR_GATHERER_ROCK@3;gatherergear;rockgatherer_armor;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_SHOES_GATHERER_ROCK;gatherergear;rockgatherer_shoes;4;0;T4_METALBAR;8;;;;;;;;;;
T4_SHOES_GATHERER_ROCK@1;gatherergear;rockgatherer_shoes;4;1;T4_METALBAR_LEVEL1@1;8;;;;;;;;;;
T4_SHOES_GATHERER_ROCK@2;gatherergear;rockgatherer_shoes;4;2;T4_METALBAR_LEVEL2@2;8;;;;;;;;;;
T4_SHOES_GATHERER_ROCK@3;gatherergear;rockgatherer_shoes;4;3;T4_METALBAR_LEVEL3@3;8;;;;;;;;;;
T5_SHOES_GATHERER_ROCK;gatherergear;rockgatherer_shoes;5;0;T5_METALBAR;8;;;;;;;;;;
T5_SHOES_GATHERER_ROCK@1;gatherergear;rockgatherer_shoes;5;1;T5_METALBAR_LEVEL1@1;8;;;;;;;;;;
T5_SHOES_GATHERER_ROCK@2;gatherergear;rockgatherer_shoes;5;2;T5_METALBAR_LEVEL2@2;8;;;;;;;;;;
T5_SHOES_GATHERER_ROCK@3;gatherergear;rockgatherer_shoes;5;3;T5_METALBAR_LEVEL3@3;8;;;;;;;;;;
T6_SHOES_GATHERER_ROCK;gatherergear;rockgatherer_shoes;6;0;T6_METALBAR;8;;;;;;;;;;
T6_SHOES_GATHERER_ROCK@1;gatherergear;rockgatherer_shoes;6;1;T6_METALBAR_LEVEL1@1;8;;;;;;;;;;
T6_SHOES_GATHERER_ROCK@2;gatherergear;rockgatherer_shoes;6;2;T6_METALBAR_LEVEL2@2;8;;;;;;;;;;
T6_SHOES_GATHERER_ROCK@3;gatherergear;rockgatherer_shoes;6;3;T6_METALBAR_LEVEL3@3;8;;;;;;;;;;
T7_SHOES_GATHERER_ROCK;gatherergear;rockgatherer_shoes;7;0;T7_METALBAR;8;;;;;;;;;;
T7_SHOES_GATHERER_ROCK@1;gatherergear;rockgatherer_shoes;7;1;T7_METALBAR_LEVEL1@1;8;;;;;;;;;;
T7_SHOES_GATHERER_ROCK@2;gatherergear;rockgatherer_shoes;7;2;T7_METALBAR_LEVEL2@2;8;;;;;;;;;;
T7_SHOES_GATHERER_ROCK@3;gatherergear;rockgatherer_shoes;7;3;T7_METALBAR_LEVEL3@3;8;;;;;;;;;;
T8_SHOES_GATHERER_ROCK;gatherergear;rockgatherer_shoes;8;0;T8_METALBAR;8;;;;;;;;;;
T8_SHOES_GATHERER_ROCK@1;gatherergear;rockgatherer_shoes;8;1;T8_METALBAR_LEVEL1@1;8;;;;;;;;;;
T8_SHOES_GATHERER_ROCK@2;gatherergear;rockgatherer_shoes;8;2;T8_METALBAR_LEVEL2@2;8;;;;;;;;;;
T8_SHOES_GATHERER_ROCK@3;gatherergear;rockgatherer_shoes;8;3;T8_METALBAR_LEVEL3@3;8;;;;;;;;;;
T4_BACKPACK_GATHERER_ROCK;gatherergear;rockgatherer_backpack;4;0;T4_CLOTH;4;T4_LEATHER;4;;;;;;;;
T4_BACKPACK_GATHERER_ROCK@1;gatherergear;rockgatherer_backpack;4;1;T4_CLOTH_LEVEL1@1;4;T4_LEATHER_LEVEL1@1;4;;;;;;;;
T4_BACKPACK_GATHERER_ROCK@2;gatherergear;rockgatherer_backpack;4;2;T4_CLOTH_LEVEL2@2;4;T4_LEATHER_LEVEL2@2;4;;;;;;;;
T4_BACKPACK_GATHERER_ROCK@3;gatherergear;rockgatherer_backpack;4;3;T4_CLOTH_LEVEL3@3;4;T4_LEATHER_LEVEL3@3;4;;;;;;;;
T5_BACKPACK_GATHERER_ROCK;gatherergear;rockgatherer_backpack;5;0;T5_CLOTH;4;T5_LEATHER;4;;;;;;;;
T5_BACKPACK_GATHERER_ROCK@1;gatherergear;rockgatherer_backpack;5;1;T5_CLOTH_LEVEL1@1;4;T5_LEATHER_LEVEL1@1;4;;;;;;;;
T5_BACKPACK_GATHERER_ROCK@2;gatherergear;rockgatherer_backpack;5;2;T5_CLOTH_LEVEL2@2;4;T5_LEATHER_LEVEL2@2;4;;;;;;;;
T5_BACKPACK_GATHERER_ROCK@3;gatherergear;rockgatherer_backpack;5;3;T5_CLOTH_LEVEL3@3;4;T5_LEATHER_LEVEL3@3;4;;;;;;;;
T6_BACKPACK_GATHERER_ROCK;gatherergear;rockgatherer_backpack;6;0;T6_CLOTH;4;T6_LEATHER;4;;;;;;;;
T6_BACKPACK_GATHERER_ROCK@1;gatherergear;rockgatherer_backpack;6;1;T6_CLOTH_LEVEL1@1;4;T6_LEATHER_LEVEL1@1;4;;;;;;;;
T6_BACKPACK_GATHERER_ROCK@2;gatherergear;rockgatherer_backpack;6;2;T6_CLOTH_LEVEL2@2;4;T6_LEATHER_LEVEL2@2;4;;;;;;;;
T6_BACKPACK_GATHERER_ROCK@3;gatherergear;rockgatherer_backpack;6;3;T6_CLOTH_LEVEL3@3;4;T6_LEATHER_LEVEL3@3;4;;;;;;;;
T7_BACKPACK_GATHERER_ROCK;gatherergear;rockgatherer_backpack;7;0;T7_CLOTH;4;T7_LEATHER;4;;;;;;;;
T7_BACKPACK_GATHERER_ROCK@1;gatherergear;rockgatherer_backpack;7;1;T7_CLOTH_LEVEL1@1;4;T7_LEATHER_LEVEL1@1;4;;;;;;;;
T7_BACKPACK_GATHERER_ROCK@2;gatherergear;rockgatherer_backpack;7;2;T7_CLOTH_LEVEL2@2;4;T7_LEATHER_LEVEL2@2;4;;;;;;;;
T7_BACKPACK_GATHERER_ROCK@3;gatherergear;rockgatherer_backpack;7;3;T7_CLOTH_LEVEL3@3;4;T7_LEATHER_LEVEL3@3;4;;;;;;;;
T8_BACKPACK_GATHERER_ROCK;gatherergear;rockgatherer_backpack;8;0;T8_CLOTH;4;T8_LEATHER;4;;;;;;;;
T8_BACKPACK_GATHERER_ROCK@1;gatherergear;rockgatherer_backpack;8;1;T8_CLOTH_LEVEL1@1;4;T8_LEATHER_LEVEL1@1;4;;;;;;;;
T8_BACKPACK_GATHERER_ROCK@2;gatherergear;rockgatherer_backpack;8;2;T8_CLOTH_LEVEL2@2;4;T8_LEATHER_LEVEL2@2;4;;;;;;;;
T8_BACKPACK_GATHERER_ROCK@3;gatherergear;rockgatherer_backpack;8;3;T8_CLOTH_LEVEL3@3;4;T8_LEATHER_LEVEL3@3;4;;;;;;;;
T4_HEAD_GATHERER_WOOD;gatherergear;woodgatherer_helmet;4;0;T4_LEATHER;8;;;;;;;;;;
T4_HEAD_GATHERER_WOOD@1;gatherergear;woodgatherer_helmet;4;1;T4_LEATHER_LEVEL1@1;8;;;;;;;;;;
T4_HEAD_GATHERER_WOOD@2;gatherergear;woodgatherer_helmet;4;2;T4_LEATHER_LEVEL2@2;8;;;;;;;;;;
T4_HEAD_GATHERER_WOOD@3;gatherergear;woodgatherer_helmet;4;3;T4_LEATHER_LEVEL3@3;8;;;;;;;;;;
T5_HEAD_GATHERER_WOOD;gatherergear;woodgatherer_helmet;5;0;T5_LEATHER;8;;;;;;;;;;
T5_HEAD_GATHERER_WOOD@1;gatherergear;woodgatherer_helmet;5;1;T5_LEATHER_LEVEL1@1;8;;;;;;;;;;
T5_HEAD_GATHERER_WOOD@2;gatherergear;woodgatherer_helmet;5;2;T5_LEATHER_LEVEL2@2;8;;;;;;;;;;
T5_HEAD_GATHERER_WOOD@3;gatherergear;woodgatherer_helmet;5;3;T5_LEATHER_LEVEL3@3;8;;;;;;;;;;
T6_HEAD_GATHERER_WOOD;gatherergear;woodgatherer_helmet;6;0;T6_LEATHER;8;;;;;;;;;;
T6_HEAD_GATHERER_WOOD@1;gatherergear;woodgatherer_helmet;6;1;T6_LEATHER_LEVEL1@1;8;;;;;;;;;;
T6_HEAD_GATHERER_WOOD@2;gatherergear;woodgatherer_helmet;6;2;T6_LEATHER_LEVEL2@2;8;;;;;;;;;;
T6_HEAD_GATHERER_WOOD@3;gatherergear;woodgatherer_helmet;6;3;T6_LEATHER_LEVEL3@3;8;;;;;;;;;;
T7_HEAD_GATHERER_WOOD;gatherergear;woodgatherer_helmet;7;0;T7_LEATHER;8;;;;;;;;;;
T7_HEAD_GATHERER_WOOD@1;gatherergear;woodgatherer_helmet;7;1;T7_LEATHER_LEVEL1@1;8;;;;;;;;;;
T7_HEAD_GATHERER_WOOD@2;gatherergear;woodgatherer_helmet;7;2;T7_LEATHER_LEVEL2@2;8;;;;;;;;;;
